mb_code	post_code	ssc_name	state_code
10370480000	"2164"	"Woodpark"	NSW
11204744000	"2145"	"South Wentworthville"	NSW
10984880000	"2142"	"Holroyd"	NSW
10985710000	"2164"	"Smithfield"	NSW
10582930000	"2151"	"North Parramatta"	NSW
10582082000	"2150"	"North Parramatta"	NSW
10579160000	"2151"	"Parramatta"	NSW
11204559900	"2151"	"North Rocks"	NSW
11022260000	"2152"	"Northmead"	NSW
10363130000	"2145"	"Westmead"	NSW
10365850000	"2145"	"Wentworthville"	NSW
10593912000	"2153"	"Winston Hills"	NSW
10584043000	"2142"	"Camellia"	NSW
10585422000	"2142"	"Rosehill"	NSW
10583870000	"2150"	"Harris Park"	NSW
10582991000	"2123"	"Parramatta"	NSW
10592840000	"2146"	"Old Toongabbie"	NSW
10592800000	"2145"	"Constitution Hill"	NSW
10985270000	"2145"	"Pendle Hill"	NSW
10370650000	"2145"	"Girraween"	NSW
10365830000	"2145"	"Mays Hill"	NSW
10378960000	"2121"	"North Epping"	NSW
11009390000	"2121"	"Cheltenham"	NSW
11009460000	"2120"	"Pennant Hills"	NSW
10384520000	"2119"	"Cheltenham"	NSW
10677940000	"2114"	"Denistone"	NSW
10675342000	"2122"	"Eastwood"	NSW
11204498800	"2112"	"Denistone East"	NSW
10999750000	"2114"	"Denistone West"	NSW
10681610000	"2111"	"Gladesville"	NSW
10682350000	"2111"	"Tennyson Point"	NSW
10386730000	"2111"	"Huntleys Point"	NSW
10387490000	"2111"	"Henley"	NSW
10387700000	"2111"	"Huntleys Cove"	NSW
10681282000	"2112"	"Gladesville"	NSW
10387970000	"2110"	"Hunters Hill"	NSW
10671860000	"2113"	"Macquarie Park"	NSW
11204859400	"2122"	"Marsfield"	NSW
10673044000	"2109"	"Macquarie Park"	NSW
10679311000	"2113"	"North Ryde"	NSW
10681790000	"2112"	"Ryde"	NSW
10680110000	"2113"	"East Ryde"	NSW
10677182000	"2114"	"Meadowbank"	NSW
10676310000	"2114"	"West Ryde"	NSW
11205366800	"2112"	"Putney"	NSW
11204654500	"2168"	"Busby"	NSW
10478800000	"2168"	"Heckenberg"	NSW
10479710000	"2168"	"Miller"	NSW
10476870000	"2168"	"Ashcroft"	NSW
10479120000	"2168"	"Sadleir"	NSW
11205074500	"2179"	"Austral"	NSW
11205656400	"2557"	"Rossmore"	NSW
10610500000	"2178"	"Kemps Creek"	NSW
11205683000	"2556"	"Bringelly"	NSW
11204491700	"2745"	"Greendale"	NSW
10924990000	"2178"	"Cecil Park"	NSW
11014630000	"2178"	"Austral"	NSW
10487720000	"2171"	"Cecil Hills"	NSW
10153440000	"2557"	"Catherine Field"	NSW
10153600000	"2179"	"Leppington"	NSW
11209151000	"2179"	"Edmondson Park"	NSW
10153290000	"2570"	"Cobbitty"	NSW
11205809900	"2570"	"Oran Park"	NSW
11205235900	"2557"	"Gledswood Hills"	NSW
11205751800	"2168"	"Green Valley"	NSW
11205761900	"2171"	"Len Waters Estate"	NSW
11204449400	"2171"	"Elizabeth Hills"	NSW
11205753500	"2168"	"Hinchinbrook"	NSW
10492832000	"2171"	"Hoxton Park"	NSW
11205536400	"2171"	"Carnes Hill"	NSW
10490530000	"2171"	"Horningsea Park"	NSW
11204442800	"2171"	"Middleton Grange"	NSW
10490940000	"2171"	"West Hoxton"	NSW
10276740000	"2177"	"Bonnyrigg Heights"	NSW
10271350000	"2177"	"Bonnyrigg"	NSW
10274950000	"2176"	"Bossley Park"	NSW
10275060000	"2176"	"Abbotsbury"	NSW
10258180000	"2166"	"Cabramatta"	NSW
10268510000	"2166"	"Lansvale"	NSW
10259300000	"2166"	"Canley Vale"	NSW
11007580000	"2170"	"Mount Pritchard"	NSW
10262700000	"2166"	"Cabramatta West"	NSW
10259480000	"2166"	"Canley Heights"	NSW
10270090000	"2176"	"Edensor Park"	NSW
10263670000	"2165"	"Fairfield West"	NSW
10265890000	"2165"	"Fairfield Heights"	NSW
10270380000	"2176"	"Greenfield Park"	NSW
10273620000	"2176"	"Prairiewood"	NSW
10272600000	"2175"	"Horsley Park"	NSW
10610360000	"2178"	"Mount Vernon"	NSW
10273070000	"2164"	"Wetherill Park"	NSW
10270750000	"2176"	"Wakeley"	NSW
10271070000	"2176"	"St Johns Park"	NSW
10924100000	"2165"	"Wakeley"	NSW
10483350000	"2170"	"Casula"	NSW
10486623000	"2170"	"Moorebank"	NSW
10477880000	"2170"	"Chipping Norton"	NSW
11013440000	"2172"	"Voyager Point"	NSW
10485980000	"2173"	"Wattle Grove"	NSW
10486160000	"2170"	"Hammondville"	NSW
10740270000	"2172"	"Sandy Point"	NSW
10486640000	"2172"	"Pleasure Point"	NSW
11012700000	"2170"	"Liverpool"	NSW
10480800000	"2170"	"Warwick Farm"	NSW
11013580000	"2168"	"Cartwright"	NSW
10482510000	"2170"	"Lurnea"	NSW
11205834300	"2170"	"Prestons"	NSW
10726590000	"2227"	"Gymea Bay"	NSW
10730100000	"2227"	"Gymea"	NSW
10732050000	"2232"	"Grays Point"	NSW
10728640000	"2228"	"Miranda"	NSW
10727950000	"2228"	"Yowie Bay"	NSW
10726560000	"2228"	"Gymea Bay"	NSW
10719590000	"2229"	"Taren Point"	NSW
10717670000	"2229"	"Caringbah"	NSW
10728800000	"2224"	"Sylvania Waters"	NSW
10730022000	"2224"	"Sylvania"	NSW
10725830000	"2224"	"Kangaroo Point"	NSW
10718140000	"2229"	"Caringbah South"	NSW
10717360000	"2229"	"Dolans Bay"	NSW
10729550000	"2231"	"Kurnell"	NSW
10943360000	"2230"	"Greenhills Beach"	NSW
10721680000	"2230"	"Cronulla"	NSW
10729230000	"2230"	"Bundeena"	NSW
10718390000	"2230"	"Maianbar"	NSW
10718250000	"2230"	"Woolooware"	NSW
10718860000	"2229"	"Lilli Pilli"	NSW
10718510000	"2229"	"Port Hacking"	NSW
10722820000	"2230"	"Burraneer"	NSW
10730402000	"2233"	"Heathcote"	NSW
10730630000	"2233"	"Waterfall"	NSW
11204880000	"2234"	"Illawong"	NSW
10740050000	"2234"	"Alfords Point"	NSW
10734330000	"2234"	"Barden Ridge"	NSW
10738350000	"2234"	"Menai"	NSW
10737390000	"2234"	"Bangor"	NSW
11204850000	"2234"	"Lucas Heights"	NSW
10737200000	"2232"	"Woronora"	NSW
10741600000	"2226"	"Bonnet Bay"	NSW
10737920000	"2226"	"Jannali"	NSW
10733060000	"2225"	"Oyster Bay"	NSW
10731612000	"2226"	"Oyster Bay"	NSW
10741100000	"2226"	"Como"	NSW
10733270000	"2232"	"Kareela"	NSW
10731472000	"2225"	"Como"	NSW
10732460000	"2232"	"Kirrawee"	NSW
11206551000	"2233"	"Royal National Park"	NSW
10736860000	"2232"	"Sutherland"	NSW
10736211000	"2232"	"Loftus"	NSW
10732470000	"2227"	"Kirrawee"	NSW
10733740000	"2233"	"Engadine"	NSW
10735480000	"2233"	"Yarrawarrah"	NSW
10730480000	"2233"	"Woronora Heights"	NSW
97000003777	"9797"	"Migratory - Offshore - Shipping"	OTHER
90000009499	"9494"	"No usual address"	OTHER
20011131000	"3350"	"Alfredton"	VIC
20632002280	"3352"	"Cardigan Village"	VIC
20012650000	"3352"	"Cardigan"	VIC
20631937720	"3350"	"Lucas"	VIC
20012500000	"3355"	"Lake Gardens"	VIC
20006500000	"3350"	"Newington"	VIC
20004860000	"3350"	"Lake Wendouree"	VIC
20687520000	"3350"	"Ballarat Central"	VIC
20010000000	"3355"	"Wendouree"	VIC
20005292000	"3350"	"Bakery Hill"	VIC
20631987130	"3350"	"Nerrina"	VIC
20631927140	"3350"	"Brown Hill"	VIC
20631983660	"3350"	"Eureka"	VIC
20631916360	"3350"	"Ballarat East"	VIC
20687780000	"3352"	"Glen Park"	VIC
20631985810	"3352"	"Invermay"	VIC
20631987320	"3352"	"Chapel Flat"	VIC
20460222000	"3352"	"Warrenheip"	VIC
20012065000	"3352"	"Gong Gong"	VIC
20012210000	"3350"	"Invermay Park"	VIC
20006720000	"3350"	"Ballarat North"	VIC
20005510000	"3350"	"Soldiers Hill"	VIC
20010810000	"3350"	"Black Hill"	VIC
20631922460	"3356"	"Sebastopol"	VIC
20631913640	"3350"	"Golden Point"	VIC
20005220000	"3350"	"Mount Pleasant"	VIC
20014825000	"3350"	"Canadian"	VIC
20015125000	"3350"	"Mount Clear"	VIC
20008372000	"3350"	"Redan"	VIC
20687930000	"3350"	"Sebastopol"	VIC
20015373000	"3352"	"Sebastopol"	VIC
20013530000	"3357"	"Buninyong"	VIC
20631912210	"3350"	"Mount Helen"	VIC
20015070000	"3352"	"Scotchmans Lead"	VIC
20015350000	"3352"	"Magpie"	VIC
20631988010	"3356"	"Delacombe"	VIC
20201990000	"3351"	"Smythes Creek"	VIC
20012111000	"3352"	"Bunkers Hill"	VIC
20015191000	"3352"	"Bonshaw"	VIC
20202000000	"3351"	"Ross Creek"	VIC
20202090000	"3351"	"Haddon"	VIC
20201780000	"3351"	"Nintingbool"	VIC
20202162000	"3352"	"Cambrian Hill"	VIC
20011927000	"3352"	"Mount Rowan"	VIC
20631991620	"3352"	"Miners Rest"	VIC
20012432000	"3355"	"Mitchell Park"	VIC
20459870000	"3342"	"Ballan"	VIC
20459550000	"3341"	"Greendale"	VIC
20459670000	"3341"	"Dales Creek"	VIC
20458441000	"3341"	"Myrniong"	VIC
20632001790	"3458"	"Blackwood"	VIC
20459420000	"3342"	"Ingliston"	VIC
20720190000	"3342"	"Colbrook"	VIC
20459200000	"3458"	"Barrys Reef"	VIC
20715482000	"3458"	"Lerderderg"	VIC
20715521000	"3342"	"Blakeville"	VIC
20631938890	"3341"	"Korobeit"	VIC
20459150000	"3340"	"Balliang East"	VIC
20410431000	"3340"	"Parwan"	VIC
20631996010	"3342"	"Beremboke"	VIC
20459623000	"3342"	"Fiskville"	VIC
20631939230	"3340"	"Glenmore"	VIC
20715562000	"3342"	"Mount Wallace"	VIC
20264200000	"3340"	"Balliang"	VIC
20458540000	"3340"	"Rowsley"	VIC
20273801000	"3363"	"Creswick"	VIC
20460232000	"3352"	"Wattle Flat"	VIC
20717250000	"3364"	"Cabbage Tree"	VIC
20011810000	"3352"	"Sulky"	VIC
20274420000	"3363"	"Dean"	VIC
20274411000	"3364"	"Springmount"	VIC
20273490000	"3364"	"Broomfield"	VIC
20274412000	"3364"	"Smokeytown"	VIC
20274040000	"3364"	"Allendale"	VIC
20274202000	"3364"	"Lawrence"	VIC
20274211000	"3363"	"Creswick North"	VIC
20012856000	"3352"	"Learmonth"	VIC
20012831000	"3352"	"Windermere"	VIC
20012842000	"3352"	"Weatherboard"	VIC
20012841000	"3352"	"Addington"	VIC
20273840000	"3370"	"Clunes"	VIC
20130750000	"3371"	"Dunach"	VIC
20274103000	"3363"	"Mount Beckworth"	VIC
20274310000	"3364"	"Newlyn"	VIC
20274610000	"3364"	"Kingston"	VIC
20274250000	"3364"	"Smeaton"	VIC
20506160000	"3364"	"Campbelltown"	VIC
20132003000	"3370"	"Glengower"	VIC
20274201000	"3370"	"Ullina"	VIC
20012853000	"3352"	"Blowhard"	VIC
20011721000	"3364"	"Bald Hills"	VIC
20012801000	"3363"	"Tourello"	VIC
20012802000	"3364"	"Glendonald"	VIC
20012771000	"3352"	"Mount Bolton"	VIC
20012821000	"3363"	"Glendaruel"	VIC
20012810000	"3364"	"Ascot"	VIC
20012822000	"3364"	"Coghills Creek"	VIC
20506580000	"3447"	"Taradale"	VIC
20273140000	"3446"	"Drummond North"	VIC
20273151000	"3461"	"Drummond"	VIC
20274091000	"3364"	"Blampied"	VIC
20717350000	"3364"	"Rocklyn"	VIC
20274302000	"3363"	"Langdons Hill"	VIC
20273880000	"3364"	"Newlyn North"	VIC
20274282000	"3364"	"Mount Prospect"	VIC
20718320000	"3461"	"Korweinguboora"	VIC
20272832000	"3461"	"Leonards Hill"	VIC
20718070000	"3461"	"Bullarto"	VIC
20273240000	"3461"	"Lyonville"	VIC
20718330000	"3461"	"Bullarto South"	VIC
20273320000	"3458"	"Trentham"	VIC
20718060000	"3461"	"Wheatsheaf"	VIC
20718080000	"3461"	"Coomoora"	VIC
20271790000	"3461"	"Hepburn Springs"	VIC
20356320000	"3458"	"Trentham East"	VIC
20353230000	"3444"	"Tylden"	VIC
20272650000	"3458"	"North Blackwood"	VIC
20353202000	"3458"	"Fern Hill"	VIC
20273180000	"3460"	"Daylesford"	VIC
20718272000	"3461"	"Sailors Hill"	VIC
20272900000	"3461"	"Musk Vale"	VIC
20273020000	"3461"	"Hepburn"	VIC
20505740000	"3451"	"Guildford"	VIC
20718030000	"3461"	"Franklinford"	VIC
20506761000	"3461"	"Strangways"	VIC
20272691000	"3461"	"Clydesdale"	VIC
20272864000	"3461"	"Yandoit"	VIC
20506793000	"3451"	"Tarilta"	VIC
20272362000	"3461"	"Dry Diggings"	VIC
20717660000	"3461"	"Mount Franklin"	VIC
20717650000	"3461"	"Elevated Plains"	VIC
20273370000	"3461"	"Shepherds Flat"	VIC
20274231000	"3364"	"Kooroocheang"	VIC
20273413000	"3460"	"Basalt"	VIC
20506404000	"3364"	"Werona"	VIC
20717990000	"3461"	"Eganstown"	VIC
20272831000	"3461"	"Sailors Falls"	VIC
20274092000	"3364"	"Eganstown"	VIC
20352930000	"3461"	"Denver"	VIC
20717800000	"3461"	"Glenlyon"	VIC
20718040000	"3461"	"Musk"	VIC
20271890000	"3461"	"Porcupine Ridge"	VIC
20352961000	"3444"	"Spring Hill"	VIC
20273270000	"3458"	"Little Hampton"	VIC
20272790000	"3458"	"Newbury"	VIC
20460152000	"3334"	"Cargerie"	VIC
20202340000	"3352"	"Durham Lead"	VIC
20460270000	"3334"	"Elaine"	VIC
20202360000	"3352"	"Grenville"	VIC
20459653000	"3334"	"Morrisons"	VIC
20715570000	"3334"	"Bungal"	VIC
20460140000	"3352"	"Scotsburn"	VIC
20460322000	"3352"	"Lal Lal"	VIC
20460170000	"3334"	"Mount Doran"	VIC
20460102000	"3352"	"Yendon"	VIC
20460091000	"3352"	"Navigators"	VIC
20460041000	"3352"	"Dunnstown"	VIC
20460291000	"3352"	"Wallace"	VIC
20460050000	"3352"	"Millbrook"	VIC
20460340000	"3352"	"Bungaree"	VIC
20460221000	"3352"	"Leigh Creek"	VIC
20460071000	"3352"	"Pootilla"	VIC
20460062000	"3352"	"Springbank"	VIC
20460231000	"3352"	"Clarkes Hill"	VIC
20460202000	"3352"	"Claretown"	VIC
20460201000	"3352"	"Bullarook"	VIC
20274270000	"3352"	"Mollongghip"	VIC
20460130000	"3352"	"Clarendon"	VIC
20459510000	"3352"	"Mount Egerton"	VIC
20460292000	"3345"	"Gordon"	VIC
20715530000	"3461"	"Spargo Creek"	VIC
20720200000	"3342"	"Bunding"	VIC
20460250000	"3364"	"Barkstead"	VIC
20460020000	"3352"	"Bolwarrah"	VIC
20715582000	"3352"	"Spargo Creek"	VIC
20533520000	"3467"	"Avoca"	VIC
20131153000	"3465"	"Bung Bong"	VIC
20131860000	"3371"	"Lillicur"	VIC
20533581000	"3352"	"Lamplough"	VIC
20002540000	"3469"	"Elmhurst"	VIC
20712501000	"3469"	"Glenpatrick"	VIC
20533701000	"3478"	"Percydale"	VIC
20533541000	"3469"	"Glenlofty"	VIC
20003974000	"3377"	"Eversley"	VIC
20533631000	"3478"	"Warrenmang"	VIC
20520014000	"3377"	"Shays Flat"	VIC
20533733000	"3469"	"Nowhere Creek"	VIC
20520011000	"3377"	"Crowlands"	VIC
20518510000	"3477"	"Redbank"	VIC
20533602000	"3465"	"Rathscar West"	VIC
20518724000	"3465"	"Natte Yallock"	VIC
20533440000	"3465"	"Rathscar"	VIC
20533591000	"3465"	"Homebush"	VIC
20533692000	"3478"	"Moonambel"	VIC
20533703000	"3478"	"Tanwood"	VIC
20712502000	"3468"	"Amphitheatre"	VIC
20533570000	"3371"	"Burnbank"	VIC
20533500000	"3352"	"Waubra"	VIC
20533742000	"3371"	"Evansford"	VIC
20533473000	"3352"	"Glenbrae"	VIC
20533950000	"3352"	"Lexton"	VIC
20712432000	"3384"	"Barkly"	VIC
20712492000	"3384"	"Frenchmans"	VIC
20519546000	"3384"	"Navarre"	VIC
20712491000	"3384"	"Landsborough"	VIC
20534702000	"3373"	"Beaufort"	VIC
20533731000	"3469"	"Glenlogie"	VIC
20533550000	"3468"	"Mount Lonarch"	VIC
20534270000	"3373"	"Waterloo"	VIC
20712480000	"3373"	"Chute"	VIC
20534220000	"3373"	"Raglan"	VIC
20534692000	"3375"	"Middle Creek"	VIC
20534612000	"3373"	"Main Lead"	VIC
20137852000	"3361"	"Skipton"	VIC
20534210000	"3373"	"Stockyard Hill"	VIC
20534190000	"3373"	"Cross Roads"	VIC
20534662000	"3373"	"Stoneleigh"	VIC
20712530000	"3361"	"Carranballac"	VIC
20534503000	"3373"	"Trawalla"	VIC
20533561000	"3352"	"Ercildoune"	VIC
20534042000	"3352"	"Langi Kal Kal"	VIC
20534504000	"3373"	"Nerring"	VIC
20534581000	"3352"	"Brewster"	VIC
20534620000	"3351"	"Snake Valley"	VIC
20534560000	"3351"	"Carngham"	VIC
20202440000	"3351"	"Smythesdale"	VIC
20534551000	"3351"	"Hillcrest"	VIC
20012092000	"3351"	"Bo Peep"	VIC
20009900000	"3352"	"Burrumbeet"	VIC
20534370000	"3373"	"Lake Goldsmith"	VIC
20534501000	"3373"	"Mena Park"	VIC
20534681000	"3351"	"Mount Emu"	VIC
20202460000	"3360"	"Pittong"	VIC
20534600000	"3351"	"Chepstowe"	VIC
20201900000	"3360"	"Linton"	VIC
20202140000	"3352"	"Napoleons"	VIC
20201870000	"3352"	"Enfield"	VIC
20202350000	"3352"	"Garibaldi"	VIC
20202590000	"3360"	"Happy Valley"	VIC
20202260000	"3351"	"Staffordshire Reef"	VIC
20202300000	"3351"	"Berringa"	VIC
20202391000	"3351"	"Illabarook"	VIC
20201840000	"3351"	"Cape Clear"	VIC
20202253000	"3351"	"Springdallah"	VIC
20202254000	"3351"	"Piggoreet"	VIC
20202071000	"3351"	"Scarsdale"	VIC
20202014000	"3351"	"Wallinduc"	VIC
20137080000	"3323"	"Berrybank"	VIC
20202013000	"3351"	"Pitfield"	VIC
20137092000	"3352"	"Werneth"	VIC
20202012000	"3360"	"Willowvale"	VIC
20202400000	"3360"	"Mannibadar"	VIC
20202272000	"3351"	"Newtown"	VIC
20129550000	"3465"	"Maryborough"	VIC
20701800000	"3472"	"Dunolly"	VIC
20702180000	"3464"	"Carisbrook"	VIC
20702010000	"3475"	"Bealiba"	VIC
20518501000	"3475"	"Emu"	VIC
20518725000	"3475"	"Archdale"	VIC
20518726000	"3475"	"Archdale Junction"	VIC
20131270000	"3472"	"Dunluce"	VIC
20701711000	"3472"	"Mount Hooghly"	VIC
20131812000	"3371"	"Talbot"	VIC
20131791000	"3371"	"Stony Creek"	VIC
20702310000	"3465"	"Adelaide Lead"	VIC
20131850000	"3371"	"Caralulup"	VIC
20131840000	"3371"	"Amherst"	VIC
20702290000	"3465"	"Daisy Hill"	VIC
20131750000	"3465"	"Craigie"	VIC
20701692000	"3465"	"Cotswold"	VIC
20702320000	"3371"	"Red Lion"	VIC
20701620000	"3465"	"Majorca"	VIC
20130760000	"3370"	"Mount Cameron"	VIC
20131800000	"3371"	"Mount Glasgow"	VIC
20701560000	"3465"	"Flagstaff"	VIC
20506813000	"3465"	"Moolort"	VIC
20702020000	"3465"	"Simson"	VIC
20701820000	"3472"	"Bet Bet"	VIC
20131921000	"3465"	"Havelock"	VIC
20131390000	"3472"	"Bromley"	VIC
20130741000	"3472"	"Betley"	VIC
20352114000	"3472"	"Eddington"	VIC
20701990000	"3472"	"Moliagul"	VIC
20704626000	"3551"	"Painswick"	VIC
20701920000	"3472"	"Goldsborough"	VIC
20701770000	"3465"	"Bowenvale"	VIC
20131050000	"3465"	"Timor"	VIC
20131580000	"3465"	"Wareek"	VIC
20131460000	"3465"	"Timor West"	VIC
20131552000	"3465"	"Moonlight Flat"	VIC
20701750000	"3465"	"Alma"	VIC
20631978220	"3550"	"North Bendigo"	VIC
20205960000	"3550"	"Bendigo"	VIC
20216072000	"3550"	"East Bendigo"	VIC
20206131000	"3550"	"Long Gully"	VIC
20203830000	"3550"	"West Bendigo"	VIC
20204170000	"3550"	"Ironbark"	VIC
20207600000	"3556"	"California Gully"	VIC
20207980000	"3556"	"North Bendigo"	VIC
20631985670	"3556"	"Eaglehawk"	VIC
20213440000	"3556"	"Eaglehawk North"	VIC
20707490000	"3556"	"Jackass Flat"	VIC
20214660000	"3556"	"Sailors Gully"	VIC
20216972000	"3556"	"Myers Flat"	VIC
20212650000	"3556"	"Woodvale"	VIC
20210450000	"3550"	"Strathdale"	VIC
20216043000	"3550"	"Kennington"	VIC
20213300000	"3550"	"White Hills"	VIC
20720610000	"3550"	"Spring Gully"	VIC
20210670000	"3550"	"Flora Hill"	VIC
20210690000	"3550"	"Quarry Hill"	VIC
20213580000	"3555"	"Kangaroo Flat"	VIC
20214020000	"3555"	"Big Hill"	VIC
20215093000	"3555"	"Golden Square"	VIC
20210753000	"3555"	"Golden Gully"	VIC
20631995000	"3551"	"Maiden Gully"	VIC
20631920210	"3551"	"Strathfieldsaye"	VIC
20708492000	"3551"	"Junortoun"	VIC
20212210000	"3551"	"Wellsford"	VIC
20632002860	"3551"	"Epsom"	VIC
20213040000	"3551"	"Huntly"	VIC
20212730000	"3551"	"Ascot"	VIC
20708470000	"3551"	"Emu Creek"	VIC
20708260000	"3551"	"Eppalock"	VIC
20217402000	"3551"	"Sedgwick"	VIC
20215810000	"3453"	"Ravenswood"	VIC
20216000000	"3551"	"Mandurang"	VIC
20217280000	"3551"	"Mandurang South"	VIC
20216921000	"3516"	"Leichardt"	VIC
20216922000	"3515"	"Wilsons Hill"	VIC
20216932000	"3515"	"Shelbourne"	VIC
20352153000	"3515"	"Marong"	VIC
20217790000	"3551"	"Lockwood"	VIC
20218040000	"3551"	"Lockwood South"	VIC
20216872000	"3551"	"Kimbolton"	VIC
20708252000	"3551"	"Myrtle Creek"	VIC
20217301000	"3551"	"Axe Creek"	VIC
20504460000	"3450"	"Castlemaine"	VIC
20505801000	"3451"	"Chewton"	VIC
20504500000	"3451"	"McKenzie Hill"	VIC
20713250000	"3451"	"Campbells Creek"	VIC
20713171000	"3451"	"Golden Point"	VIC
20713130000	"3450"	"Moonlight Flat"	VIC
20505380000	"3451"	"Chewton Bushlands"	VIC
20506690000	"3453"	"Harcourt"	VIC
20506372000	"3462"	"Newstead"	VIC
20506812000	"3463"	"Baringhup"	VIC
20506825000	"3463"	"Eddington"	VIC
20506822000	"3463"	"Neereman"	VIC
20352112000	"3463"	"Eastville"	VIC
20506814000	"3463"	"Tarrengower"	VIC
20506821000	"3463"	"Baringhup West"	VIC
20720520000	"3463"	"Walmer"	VIC
20631974360	"3451"	"Barkers Creek"	VIC
20506741000	"3448"	"Metcalfe"	VIC
20506782000	"3444"	"Langley"	VIC
20506781000	"3444"	"Barfold"	VIC
20506783000	"3444"	"Metcalfe East"	VIC
20506756000	"3444"	"Redesdale"	VIC
20505772000	"3453"	"Harcourt North"	VIC
20506202000	"3453"	"Ravenswood South"	VIC
20506310000	"3463"	"Maldon"	VIC
20506201000	"3463"	"Bradford"	VIC
20506205000	"3463"	"Nuggetty"	VIC
20132012000	"3364"	"Joyces Creek"	VIC
20713205000	"3462"	"Green Gully"	VIC
20506390000	"3462"	"Sandon"	VIC
20506403000	"3461"	"Yandoit Hills"	VIC
20131992000	"3364"	"Strathlea"	VIC
20713202000	"3462"	"Muckleford South"	VIC
20506475000	"3451"	"Yapeen"	VIC
20631983050	"3451"	"Fryerstown"	VIC
20506794000	"3451"	"Vaughan"	VIC
20713261000	"3451"	"Irishtown"	VIC
20713220000	"3446"	"Glenluce"	VIC
20631993110	"3451"	"Glenluce"	VIC
20631976170	"3448"	"Elphinstone"	VIC
20506751000	"3448"	"Sutton Grange"	VIC
20505520000	"3462"	"Welshmans Reef"	VIC
20720570000	"3463"	"Gower"	VIC
20505490000	"3451"	"Muckleford"	VIC
20505612000	"3451"	"Faraday"	VIC
20632002270	"3523"	"Heathcote"	VIC
20217080000	"3551"	"Axedale"	VIC
20708451000	"3523"	"Mount Camel"	VIC
20218332000	"3523"	"Costerfield"	VIC
20217760000	"3523"	"Ladys Pass"	VIC
20099940000	"3523"	"Redcastle"	VIC
20217240000	"3523"	"Argyle"	VIC
20708230000	"3523"	"Lake Eppalock"	VIC
20708240000	"3444"	"Lake Eppalock"	VIC
20218130000	"3551"	"Lake Eppalock"	VIC
20218252000	"3523"	"Derrinal"	VIC
20416810000	"3444"	"Mia Mia"	VIC
20217922000	"3523"	"Knowsley"	VIC
20100120000	"3551"	"Toolleen"	VIC
20353422000	"3444"	"Kyneton"	VIC
20352900000	"3444"	"Pipers Creek"	VIC
20352910000	"3442"	"Carlsruhe"	VIC
20352940000	"3444"	"Kyneton South"	VIC
20352962000	"3444"	"Lauriston"	VIC
20352972000	"3444"	"Edgecombe"	VIC
20352843000	"3444"	"Pastoria East"	VIC
20352841000	"3444"	"Sidonia"	VIC
20352880000	"3444"	"Pastoria"	VIC
20352850000	"3444"	"Baynton"	VIC
20353180000	"3446"	"Malmsbury"	VIC
20352971000	"3444"	"Greenhill"	VIC
20356492000	"3442"	"Woodend"	VIC
20355430000	"3442"	"Newham"	VIC
20356010000	"3442"	"Woodend North"	VIC
20356221000	"3442"	"Cadello"	VIC
20714461000	"3442"	"Ashbourne"	VIC
20708491000	"3551"	"Longlea"	VIC
20217660000	"3558"	"Elmore"	VIC
20708181000	"3557"	"Goornong"	VIC
20351482000	"3570"	"Kamarooka"	VIC
20217022000	"3570"	"Drummartin"	VIC
20351483000	"3571"	"Kamarooka North"	VIC
20216883000	"3559"	"Avonmore"	VIC
20217010000	"3558"	"Hunter"	VIC
20216851000	"3557"	"Barnadown"	VIC
20708481000	"3556"	"Whipstick"	VIC
20352173000	"3556"	"Campbells Forest"	VIC
20217360000	"3570"	"Neilborough"	VIC
20217591000	"3570"	"Raywood"	VIC
20217730000	"3556"	"Sebastian"	VIC
20217311000	"3551"	"Bagshot"	VIC
20708162000	"3551"	"Bagshot North"	VIC
20212642000	"3551"	"Huntly North"	VIC
20216852000	"3557"	"Fosterville"	VIC
20352054000	"3517"	"Inglewood"	VIC
20352190000	"3516"	"Bridgewater On Loddon"	VIC
20352101000	"3516"	"Bridgewater North"	VIC
20352103000	"3516"	"Yarraberb"	VIC
20352181000	"3516"	"Bridgewater"	VIC
20352171000	"3516"	"Derby"	VIC
20352113000	"3463"	"Laanecoorie"	VIC
20351782000	"3551"	"Tarnagulla"	VIC
20351770000	"3551"	"Murphys Creek"	VIC
20351961000	"3551"	"Waanyarra"	VIC
20352022000	"3551"	"Llanelly"	VIC
20351473000	"3570"	"Auchmore"	VIC
20351471000	"3571"	"Pompapiel"	VIC
20352104000	"3517"	"Serpentine"	VIC
20351432000	"3517"	"Bears Lagoon"	VIC
20352230000	"3551"	"Newbridge"	VIC
20351922000	"3463"	"Woodstock West"	VIC
20352152000	"3551"	"Woodstock On Loddon"	VIC
20352075000	"3517"	"Kingower"	VIC
20352121000	"3517"	"Powlett Plains"	VIC
20351982000	"3551"	"Arnold"	VIC
20351981000	"3551"	"Arnold West"	VIC
20704593000	"3517"	"Salisbury West"	VIC
20352122000	"3517"	"Kurting"	VIC
20352072000	"3518"	"Kurraca West"	VIC
20352073000	"3518"	"Kurraca"	VIC
20704580000	"3517"	"Brenanah"	VIC
20094948000	"3518"	"Richmond Plains"	VIC
20704550000	"3472"	"McIntyre"	VIC
20351934000	"3518"	"Berrimal"	VIC
20518743000	"3475"	"Logan"	VIC
20351843000	"3475"	"Burkes Flat"	VIC
20351710000	"3517"	"Rheola"	VIC
20094945000	"3518"	"Nine Mile"	VIC
