STATE	LOCALITY_PID	POSTCODE	LOCALITY_NAME	LONGITUDE	LATITUDE
NSW	loc88fda1b0fa90	2429	DYERS CROSSING	152.30760091	-32.08215899
NSW	loc22bdf7a2d0d4	2652	LANDERVALE	146.70942442	-34.53719544
NSW	loc4c857c5cac7a	2347	BARRABA	150.54961537	-30.3604627
NSW	loc4dbcd68992b9	2753	RICHMOND	150.75761386	-33.60484716
NSW	loc505caada930b	2870	PARKES	148.27297615	-33.10029793
NSW	loc5443cc06e80b	2479	MCLEODS SHOOT	153.55419995	-28.65949712
NSW	loc5294707b3ff3	2360	MOUNT RUSSELL	150.93860884	-29.65909565
NSW	loc543b8d7f4c1a	2711	BOOLIGAL	144.74469693	-33.71321535
NSW	loc55c00fc1f7c7	2170	PRESTONS	150.87209308	-33.94171845
NSW	loc563b3921df95	2321	HINTON	151.66647035	-32.72191005
NSW	loce412a86cbee8	2577	ROBERTSON	150.60054655	-34.60902539
NSW	loc8d77ccfbbca8	2291	MEREWETHER	151.74341068	-32.9482366
NSW	loc6faabb766a17	2878	IVANHOE	144.14020971	-32.69929038
NSW	loc6fe6167371d1	2749	CASTLEREAGH	150.67903459	-33.68750898
NSW	loc71ae9040d461	2220	HURSTVILLE	151.10091789	-33.9617042
NSW	loc72b664999d25	2170	LIVERPOOL	150.91586846	-33.92362346
NSW	loc73a12bffedc6	2148	BLACKTOWN	150.90349382	-33.77377464
NSW	loc74a454cb539a	2722	NANGUS	147.92927813	-35.02163393
NSW	loc7758d667d14d	2447	SCOTTS HEAD	152.98633688	-30.70818562
NSW	loc49a1f96416ca	2320	MAITLAND VALE	151.55384069	-32.67522154
NSW	loc49efe28d553f	2756	SACKVILLE NORTH	150.90508085	-33.48523229
NSW	loc4a263186bab6	2756	CORNWALLIS	150.80032128	-33.5865552
NSW	loc4a2eeb23ab4a	2311	HALTON	151.53838982	-32.29884233
NSW	loc4a3a81669c6f	2714	PINE LODGE	145.43156803	-35.66135256
NSW	loc4a7538b820a1	2795	UPPER TURON	149.77536348	-33.11315382
NSW	loc4a833d4898a4	2440	TOOROOKA	152.54592135	-30.89918439
NSW	loc4a9720abc5eb	2283	ARCADIA VALE	151.57691318	-33.05981776
NSW	loc4a9be5f70d01	2850	STONY CREEK	149.72993407	-32.47519854
NSW	loc4aa94a6f0be7	2650	GALORE	146.82769171	-34.9859086
NSW	loc4aef51f62ae2	2464	YAMBA	153.34062881	-29.43320872
NSW	loc4b2ca577586c	2844	COBBORA	149.23686215	-32.07260909
NSW	loc7d5a85665691	2560	ST HELENS PARK	150.81368307	-34.10474796
NSW	loc7d80250fd566	2443	CAMDEN HEAD	152.83108351	-31.64364734
NSW	loca810dcae2f3a	2663	JUNEE	147.5805335	-34.86516527
NSW	loc6dbf58b9fa38	2575	MITTAGONG	150.48683207	-34.46168467
NSW	loc1e8d3c80d626	2700	EUROLEY	146.30212209	-34.71003794
NSW	loc50698397ce3a	2652	HUMULA	147.75229473	-35.48124764
NSW	loc50946636e469	2480	THE CHANNON	153.27746661	-28.67593699
NSW	loc51545ed11190	2257	EMPIRE BAY	151.36950071	-33.5014218
NSW	loc547ee044fcfd	2580	BANNISTER	149.49127686	-34.60635294
NSW	locf955b55096df	2840	WANAARING	143.88290522	-29.58248964
NSW	locf30973c9d0ec	2479	COOPERS SHOOT	153.56916303	-28.69157312
NSW	locf5af886a6346	2430	DIAMOND BEACH	152.53631325	-32.02812551
NSW	locf32337801b24	2584	BINALONG	148.66070082	-34.67191511
NSW	locf394265f9c51	2484	UKI	153.32823089	-28.4145564
NSW	locf406bd0c0e07	2831	MERRYGOEN	149.28427609	-31.80703632
NSW	locf52960e4c768	2775	GUNDERMAN	151.06143861	-33.38922914
NSW	locf60f902ea7e6	2441	TELEGRAPH POINT	152.78371517	-31.32899893
NSW	locf65c1c9929c3	2423	BULAHDELAH	152.17877654	-32.3842227
NSW	locf706ae991621	2705	WHITTON	146.14160521	-34.54756949
NSW	locf87ba97dedb9	2233	HEATHCOTE	150.97965413	-34.10471501
NSW	locda965324f635	2460	FINE FLOWER	152.65513978	-29.38459722
NSW	loc03fedb7f2dc4	2480	DUNOON	153.32540646	-28.6690312
NSW	loc32a11a3f1645	2463	SANDON	153.31307368	-29.68935016
NSW	loc6a6300d30cfc	2234	ALFORDS POINT	151.02516948	-33.98572924
NSW	loc6c99a7ab0c9d	2820	MARYVALE	148.89982742	-32.45888973
NSW	locb7cc48f390a1	2440	SOUTH KEMPSEY	152.84522454	-31.12216252
NSW	locdec0c59303bb	2622	COOLUMBURRA	150.1050766	-35.04793053
NSW	loce0d8d059b5f1	2283	BALMORAL	151.57866536	-33.04578637
NSW	loc08b1f8bd3850	2471	WEST BUNGAWALBIN	153.11912405	-29.1354086
NSW	loc365c9229b366	2622	BACK CREEK	149.94355142	-35.34328747
NSW	loc246c39b10b24	2622	MANAR	149.67827689	-35.26975086
NSW	loc24763c04c36e	2829	TERIDGERIE	148.79835222	-30.91195433
NSW	loc2bfa569bfd8e	2800	ORANGE	149.07236304	-33.25298702
NSW	loc2c2f8db33f54	2422	GLEN WARD	151.6570492	-31.82215979
NSW	loc2cbcd2b0222e	2630	DAIRYMANS PLAINS	149.05660137	-36.21362431
NSW	loc2d18a0128609	2800	SPRINGSIDE	149.03880152	-33.38632806
NSW	loc2dc84bdd2ff7	2587	MURRUMBURRAH	148.32273749	-34.54621191
NSW	loc2e3eb24bbc0a	2817	TONDERBURINE	148.79675386	-31.33977969
NSW	loc60e1828e7e11	2330	HOWES VALLEY	150.83479749	-32.81143147
NSW	loc6105d9923725	2370	DUNDEE	151.90884285	-29.5764703
NSW	loc610bf48f6103	2074	NORTH TURRAMURRA	151.15327563	-33.68821374
NSW	locdd4166a13097	2323	MULBRING	151.47820947	-32.89638088
NSW	locdd5dae96d7e0	2347	BANOON	150.4070684	-30.5272329
NSW	locdd737fbc71ae	2587	NUBBA	148.23969623	-34.512587
NSW	locddc2fa450c89	2484	MIDGINBIL	153.26680688	-28.49947024
NSW	locdddb1e9f2d4a	2794	COWRA	148.64696929	-33.83000123
NSW	locdde0fc0bccc0	2343	SPRING RIDGE	150.22034011	-31.39049474
NSW	locaf4e4182c3af	2571	MALDON	150.63725475	-34.19854503
NSW	loc05f61101c3bd	2460	NEWBOLD	152.69599491	-29.51904633
NSW	loc0d932e02e65c	2454	SPICKETTS CREEK	152.87135867	-30.54554406
NSW	loc0dafe55d09fe	2560	CAMPBELLTOWN	150.8072339	-34.06809194
NSW	loc3c2040e78943	2757	KURMOND	150.70091434	-33.55029574
NSW	loc3ccd7a8daf1f	2866	LARRAS LEE	148.87673533	-32.96261501
NSW	loc3d7f3a7f48ee	2422	BOWMAN	151.81827105	-31.93056822
NSW	loc3dad658225c1	2474	DAIRY FLAT	152.70910434	-28.37647025
NSW	loc3e1e5903ee23	2295	STOCKTON	151.78966648	-32.89804236
NSW	loc3e2c7eee6a14	2756	MCGRATHS HILL	150.84165997	-33.6127855
NSW	loc3e81c158e243	2478	LENNOX HEAD	153.58238354	-28.78872358
NSW	loc3ecfef1fa4ee	2849	CARWELL	149.90341945	-32.84093402
NSW	loc3f3413647ebe	2650	WAGGA WAGGA	147.35984241	-35.10815905
NSW	loc3f80cf94cd90	2712	BERRIGAN	145.82785647	-35.64562199
NSW	loc3fc6408bb7b2	2702	GANMAIN	147.01843941	-34.8077585
NSW	loc405d9637d736	2477	ALSTONVALE	153.44407383	-28.79373221
NSW	loc4060ae89255a	2642	YERONG CREEK	147.0641497	-35.38862024
NSW	loce6cc62541a12	2328	GIANTS CREEK	150.54202547	-32.22282133
NSW	loce707aa82b4d3	2550	MYRTLE MOUNTAIN	149.68728965	-36.85125108
NSW	loce72109e984ef	2099	NORTH CURL CURL	151.29073045	-33.76315759
NSW	loce759e1516e9b	2425	THE BRANCH	152.04320113	-32.55084621
NSW	loce79a054916f4	2790	LITTLE HARTLEY	150.18723828	-33.58974873
NSW	loce85852366e7c	2325	LAGUNA	151.05927719	-33.03707718
NSW	loce882c590a316	2795	LLANARTH	149.55119304	-33.39688095
NSW	loce8aff2d6fdec	2370	RANGERS VALLEY	151.76198916	-29.54218651
NSW	locdc3b968c2e16	2530	CLEVELAND	150.77064363	-34.50301202
NSW	locdc9b7884057c	2256	WOY WOY	151.29601886	-33.50114444
NSW	loce2d074b98c7f	2030	DOVER HEIGHTS	151.28109975	-33.87338074
NSW	loc42a2855158e6	2540	TERARA	150.62940964	-34.86829068
NSW	loc7db488f2500d	2650	ALFREDTOWN	147.54120542	-35.15323235
NSW	loc7e005af0e060	2322	BLACK HILL	151.607695	-32.82107764
NSW	loc7e16c4f91337	2711	OXLEY	144.05987268	-34.02947215
NSW	loc7e5fca3a9e10	2446	HARTYS PLAINS	152.62858024	-31.476368
NSW	loc7f57e3655058	2829	MAGOMETON	148.64745634	-31.02252271
NSW	loc9eac36ea7683	2583	LIMERICK	149.4739083	-34.21273486
NSW	loc9f03ee78b4aa	2099	NARRAWEENA	151.27318302	-33.74938988
NSW	loc9f067125f56c	2337	MOONAN BROOK	151.35727605	-31.95203933
NSW	locd1ac5e15685a	2752	WARRAGAMBA	150.5989983	-33.89056519
NSW	locc478e7bbc68e	2390	JACKS CREEK	149.73951793	-30.4977282
NSW	locd7be0f7e4100	2565	DENHAM COURT	150.83267288	-33.98141409
NSW	loc4a9af1fc62c6	2700	COLINROOBIE	146.57432	-34.45814083
NSW	loc7cc57252f0ca	2580	LOWER BORO	149.78622176	-35.13886538
NSW	loc15cdf862d1d3	2550	NEW BUILDINGS	149.55915618	-36.96113175
NSW	loc0a07e4134ca4	2558	EAGLE VALE	150.81245216	-34.03758574
NSW	locf78285a06a43	2540	CULBURRA BEACH	150.75157475	-34.92790375
NSW	loc88e7f07842d5	2760	ST MARYS	150.77152175	-33.75850423
NSW	loc4514ef69060f	2460	GRAFTON	152.93366329	-29.68168587
NSW	loc88786309a2fd	2430	TAREE	152.44445729	-31.88944806
NSW	loc55037e46c6c7	2335	LOWER BELFORD	151.29967735	-32.62054933
NSW	loc55346396a4e4	2422	MOGRANI	152.03185865	-32.02848312
NSW	loc867c39abae1b	2800	SPRING CREEK	149.10054286	-33.34308322
NSW	loc86dfabab79dc	2440	CARRAI	152.2336519	-30.83285939
NSW	loc86f924fa9125	2795	MILKERS FLAT	149.40181129	-33.279722
NSW	loc87238722f529	2478	EMPIRE VALE	153.51886001	-28.92166464
NSW	loc87b7ccd3faf4	2795	LAFFING WATERS	149.62037055	-33.37078711
NSW	loc87cdcb420fbb	2824	TENANDRA	147.88509397	-31.57730637
NSW	loc837150cc03a7	2482	WANGANUI	153.38156773	-28.56652462
NSW	loc88f7b0695a3e	2827	COLLIE	148.30178881	-31.68144052
NSW	locf8ab3503f55f	2472	BROADWATER	153.42616704	-29.03464232
NSW	locca7925f31598	2680	BILBUL	146.15917925	-34.28165927
NSW	loc340d9978d889	2575	YERRINBOOL	150.55887716	-34.34768851
NSW	locdfe57a4cffcf	2462	MINNIE WATER	153.26900807	-29.74723074
NSW	loccf1dc1b4a75a	2320	ALLANDALE	151.41384978	-32.72674629
NSW	loccf40a6498667	2621	ANEMBO	149.44796471	-35.77527547
NSW	locd03d8f0b9581	2644	WOOMARGAMA	147.27710935	-35.85775835
NSW	locd069727f5cd4	2628	ROCKY PLAIN	148.67113541	-36.24432508
NSW	locd0b60675a456	2340	DARUKA	150.97073644	-31.03737941
NSW	loc0ae80de02abc	2650	CARABOST	147.71733187	-35.61214862
NSW	loc0e76c63e983b	2577	BELANGLO	150.22167359	-34.51309767
NSW	loc73ec5707262f	2528	WARILLA	150.8588558	-34.55209376
NSW	loc764c4c40bb72	2675	WALLANTHERY	145.89149575	-33.23872851
NSW	locdf8369012435	2540	EROWAL BAY	150.6641032	-35.10210118
NSW	loc70f7a2202bd7	2460	BARRETTS CREEK	152.75077826	-29.36404547
NSW	locc139a5ccc616	2324	HAWKS NEST	152.21087864	-32.62192871
NSW	loc7c5313a6da29	2790	HAMPTON	150.02637436	-33.66618119
NSW	loc86bca88f5f62	2307	SHORTLAND	151.69182894	-32.87812882
NSW	loc895e53163ca1	2422	INVERGORDON	151.72225809	-32.05111764
NSW	loc89abb7a9bf13	2454	BUNDAGEN	153.05868862	-30.4132717
NSW	loc0332aa9e001b	2795	KELSO	149.62283339	-33.41938916
NSW	loc033ee6bfab9d	2160	MERRYLANDS	150.98669021	-33.83600924
NSW	loc037f04bcb37d	2229	CARINGBAH	151.12684649	-34.03506032
NSW	loc037f948dcbef	2372	BOOKOOKOORARA	152.09146397	-28.78030459
NSW	loc03880f94b665	2283	FISHING POINT	151.59504138	-33.05292764
NSW	loc03b813227573	2336	UPPER DARTBROOK	150.7062806	-31.91965784
NSW	loc03edd00803cd	2478	TEVEN	153.4919997	-28.81530933
NSW	loc03f2477ea9d2	2539	MOLLYMOOK	150.46904999	-35.34026765
NSW	loc047cdc65b9d6	2477	EAST WARDELL	153.48223219	-28.96441765
NSW	loc04a61a483f8f	2850	YARRAWONGA	149.65486736	-32.36709151
NSW	loc04c1aacc1a2d	2540	HUSKISSON	150.65073519	-35.03854299
NSW	loc051b166879ae	2655	THE ROCK	147.11868802	-35.27043438
NSW	loc6c0388db1760	2870	MANDAGERY	148.44872932	-33.25711473
NSW	loc96f8804c2d94	2093	MANLY VALE	151.26647293	-33.78293959
NSW	loc97297ea17110	2358	KINGSTOWN	151.12553225	-30.50170808
NSW	loc20022e14f052	2575	WILLOW VALE	150.47052068	-34.43208033
NSW	loc55ff86d91552	2446	REDBANK	152.73932913	-31.42417676
NSW	loc562538902fcd	2460	KREMNOS	152.94398712	-29.98203851
NSW	locf765141b92ca	2229	DOLANS BAY	151.12626942	-34.06343031
NSW	loc4dca9b7511d4	2304	MAYFIELD	151.73816846	-32.89780389
NSW	loc4e0bddab46e2	2484	DOON DOON	153.30563746	-28.49607591
NSW	loc4f4b52c314cb	2530	DAPTO	150.79408601	-34.50538183
NSW	loc4feb7c8b1855	2340	NUNDLE	151.11266595	-31.45858146
NSW	loc8390c44df3cd	2656	MILBRULONG	146.87044081	-35.25208793
NSW	loc83af0e1f0bb2	2259	SUMMERLAND POINT	151.56477955	-33.14086076
NSW	loc9d3ac61b1a1a	2333	GUNGAL	150.47535987	-32.2641719
NSW	locc11d8bfd1cab	2671	LAKE COWAL	147.37533627	-33.65749045
NSW	locc17cf4d03f75	2388	SPRING PLAINS	149.28609262	-29.92862569
NSW	locc1f94592c40f	2831	ELONG ELONG	149.08823395	-32.0829319
NSW	locc28cbd37c21c	2211	PADSTOW HEIGHTS	151.03323365	-33.97048185
NSW	locc2ef542af6d5	2871	FORBES	147.98117374	-33.39570681
NSW	locd61782fda373	2560	AIRDS	150.8331411	-34.08597397
NSW	loc4cb78cca5f82	2729	WONDALGA	148.09811701	-35.39457882
NSW	loc4cc5c3c58ee0	2264	DORA CREEK	151.49714588	-33.075963
NSW	loc4cd81b244dfd	2346	UPPER MANILLA	150.66082336	-30.60095615
NSW	loc4d74e5fe9c22	2550	VERONA	149.80995959	-36.44605729
NSW	loc4e0f1850dd66	2381	TAMBAR SPRINGS	149.86950026	-31.40036303
NSW	loc4e7bb0f13455	2581	LERIDA	149.33155007	-34.88805249
NSW	loc4ea843229e58	2430	KIWARRAK	152.443253	-31.98789945
NSW	loc4ebe03b75c70	2546	TINPOT	149.89803467	-36.23788573
NSW	loc5040b4b706ce	2339	PARRAWEENA	150.43458703	-31.72975663
NSW	loc82299f3d307a	2217	KOGARAH	151.13653279	-33.9672867
NSW	loc98cc1bff2a58	2566	VARROVILLE	150.81121368	-34.00303961
NSW	loc36be7ca09b27	2440	COMARA	152.37848301	-30.72976078
NSW	loc1ea7920970dd	2852	GULGONG	149.52316994	-32.36801698
NSW	loc1eb7be566d82	2629	KIANDRA	148.47367972	-35.88525785
NSW	loc1ebad6b9769d	2330	REEDY CREEK	151.33539235	-32.46564864
NSW	loc1ecc8fee2ed1	2409	BOGGABILLA	150.18519638	-28.7045076
NSW	loc1f1646bfb005	2582	NANIMA	149.12990881	-35.01580032
NSW	loc1f8610c34fd8	2640	EAST ALBURY	146.94068034	-36.0890606
NSW	loc1f97fb783207	2672	LAKE CARGELLIGO	146.3329018	-33.37422818
NSW	loc1fb54fcd843a	2582	MULLION	148.87505502	-35.14358764
NSW	loc200223d2626c	2429	KHATAMBUHL	151.99267233	-31.75912102
NSW	loc201726608dd4	2795	DOG ROCKS	149.61763473	-33.7587483
NSW	loc55458305128c	2831	COOLABAH	146.68668993	-30.98383247
NSW	locfb17f330f8ed	2866	MOLONG	148.8618215	-33.09933352
NSW	locfbfc7667862e	2207	BARDWELL PARK	151.12542474	-33.93469798
NSW	locfc505309727f	2581	GURRUNDAH	149.40686503	-34.66987881
NSW	locfcf444871d3b	2280	MARKS POINT	151.64816048	-33.05985635
NSW	locfcfe289f39d5	2430	KOORAINGHAT	152.50544445	-31.98631993
NSW	locfe004aacc767	2440	BELMORE RIVER	152.96554709	-31.0913171
NSW	locfea9d2c4d053	2839	NARRAN LAKE	147.32083757	-29.83700965
NSW	locfeb7cbb107e6	2795	PERTHVILLE	149.54979615	-33.49606111
NSW	loc2778ebc68d70	2380	GHOOLENDAADI	149.91206056	-30.95117428
NSW	loc26f98008abfe	2550	KALARU	149.93112254	-36.72982342
NSW	loc26ffa279224a	2538	LITTLE FOREST	150.37370782	-35.29321741
NSW	loc5d8b3dde8abd	2474	UPPER EDEN CREEK	152.85599446	-28.51653767
NSW	loca9f211f0292b	2541	BANGALEE	150.5515997	-34.84428805
NSW	loc2faf67052341	2325	KEARSLEY	151.40073621	-32.84872436
NSW	loc2fdf87e092bc	2299	LAMBTON	151.70634195	-32.91341665
NSW	loc2ff764a4a93b	2257	UMINA BEACH	151.31098378	-33.51874349
NSW	loc301f35621dbb	2480	DUNGARUBBA	153.37468854	-28.99215177
NSW	loc30679eaa8f2b	2582	BOOKHAM	148.62522741	-34.843637
NSW	loc30b79a9d20a2	2320	FARLEY	151.50137461	-32.73386229
NSW	loc310d26c740dc	2580	CURRAWANG	149.52997812	-34.96810157
NSW	loc3110c46e2ec9	2799	NEVILLE	149.19455071	-33.73821721
NSW	loc977de950e13f	2648	CURLWAA	141.98047248	-34.1014774
NSW	loc97a655bcd40c	2734	WETUPPA	143.86666312	-35.32891447
NSW	locb44e2de16292	2446	ELLENBOROUGH	152.41880455	-31.48168082
NSW	locb479a28eb8e3	2171	LEN WATERS ESTATE	150.85286566	-33.91316779
NSW	locb4bb58e9b5b0	2867	CUMNOCK	148.69587279	-32.93914143
NSW	locb5769b779f30	2480	SOUTH LISMORE	153.2530689	-28.81596065
NSW	locb5958b06822e	2029	ROSE BAY	151.26898881	-33.87388441
NSW	locb6f7a8a6189b	2549	GREIGS FLAT	149.8521027	-36.97181591
NSW	locb7487dfecf74	2311	UPPER ALLYN	151.46072103	-32.1459397
NSW	locb77232a83192	2539	MOUNT KINGIMAN	150.34199045	-35.33898378
NSW	locb7fc93d377fb	2336	DARTBROOK	150.81628711	-32.15212254
NSW	locaf99df72aa12	2829	PINE GROVE	148.68683637	-30.8910096
NSW	loc28d46d9ed15b	2800	OPHIR	149.24584899	-33.13686298
NSW	loc2998b855a389	2423	SEAL ROCKS	152.50609929	-32.42270353
NSW	loc2a28f5208767	2011	POTTS POINT	151.22545344	-33.86742606
NSW	loc844932e8ecb3	2283	BUTTABA	151.57529122	-33.05055563
NSW	loc0e028db69108	2446	SANCROX	152.79723176	-31.44511242
NSW	loc0e9e9927554c	2281	PINNY BEACH	151.63565908	-33.11800458
NSW	loc0eb9f65eee2c	2422	BARRINGTON TOPS	151.52775364	-31.95886113
NSW	loc0f551e08769e	2440	HICKEYS CREEK	152.60107698	-30.87830247
NSW	locc41bc6402abb	2216	ROCKDALE	151.14065939	-33.95321294
NSW	locc4b550356820	2421	SUMMER HILL	151.5005769	-32.47853113
NSW	loce6c49925a9b5	2540	COMERONG ISLAND	150.73644244	-34.88545226
NSW	loce6ecd1c0b11b	2484	HOPKINS CREEK	153.23543405	-28.2875587
NSW	loce6f8f5e92d6f	2283	RATHMINES	151.57925266	-33.03854054
NSW	loce776a790d05b	2790	MOUNT LAMBIE	149.99243297	-33.462848
NSW	loce84cd51fd34e	2440	RAINBOW REACH	153.00647609	-30.92730993
NSW	loce91d9592d5ad	2621	BUNGENDORE	149.4803595	-35.29324572
NSW	loce922c71062b4	2539	BAWLEY POINT	150.37927869	-35.51154346
NSW	loce9460141fc45	2656	BROOKONG	146.58486579	-35.30232929
NSW	loce9ae2091f32b	2831	GIRILAMBONE	146.8610743	-31.2351826
NSW	loce01aa62f5578	2076	NORMANHURST	151.09599577	-33.72379425
NSW	loce031d7b2c72c	2428	DARAWANK	152.49619044	-32.10277079
NSW	loce0d4057b28e7	2756	EBENEZER	150.88635747	-33.51976819
NSW	loce10a78a0ae03	2448	NAMBUCCA HEADS	152.98437661	-30.64685588
NSW	loc0800047d2ba3	2583	GRABBEN GULLEN	149.38310624	-34.53086933
NSW	loc08739ca12d1b	2794	HOVELLS CREEK	148.85834791	-34.06800427
NSW	loc8291fbcd07f6	2850	LINBURN	149.70083233	-32.42364344
NSW	loc831fe939da3a	2430	SALTWATER	152.54274945	-32.00681076
NSW	loc840ab95c26b4	2766	EASTERN CREEK	150.8451738	-33.80568964
NSW	loc84429209a84c	2732	BURRABOI	144.32799948	-35.34169822
NSW	loc84b60b817fcd	2850	BOMBIRA	149.60524412	-32.5717978
NSW	loc85107539cba6	2536	MOGO	150.10161925	-35.79416015
NSW	loc8640a77726c5	2831	MACQUARIE MARSHES	147.63044127	-30.69586408
NSW	locb8990ea67534	2122	EASTWOOD	151.08382062	-33.78882428
NSW	loca050ba4a0855	2481	BROKEN HEAD	153.59208698	-28.72925066
NSW	loce2d8f66de6d5	2759	ST CLAIR	150.78463452	-33.79734696
NSW	loc556ca5e88c6c	2430	POSSUM BRUSH	152.39267836	-32.03514689
NSW	loc55dbbab0147f	2163	VILLAWOOD	150.98315278	-33.88398116
NSW	loc55dc7fecc64b	2487	CASUARINA	153.57093337	-28.30085841
NSW	loc565d8c20c346	2450	BONVILLE	153.01713203	-30.37490161
NSW	loc56b9a7e9786c	2832	CUMBORAH	147.61426506	-29.64405671
NSW	loc56d02d83a8ef	2250	POINT CLARE	151.32181054	-33.43951584
NSW	loc57627b66dec1	2540	MOOLLATTOO	150.37843397	-34.78700152
NSW	loc57895ce944ef	2460	LAWRENCE	153.07705464	-29.45097798
NSW	loc57e54087a37e	2867	YULLUNDRY	148.66941796	-32.86000069
NSW	loc921538e60398	2680	WILLBRIGGIE	145.99040208	-34.47985812
NSW	loc8afe0db58baf	2540	OLD EROWAL BAY	150.64963697	-35.08810095
NSW	loc32024a763a1e	2354	WOOLBROOK	151.32153838	-30.95831594
NSW	loc66b34f5ecfd4	2790	SODWALLS	149.98227255	-33.56154985
NSW	loc66b680dfdd5a	2536	SUNSHINE BAY	150.20787697	-35.74533508
NSW	loc671d50f88417	2790	KANIMBLA	150.20995033	-33.63249587
NSW	loc67f09099fd34	2372	SILENT GROVE	151.66971632	-29.15784479
NSW	loc684d2125f0d4	2700	CUDGEL	146.44672987	-34.68174403
NSW	loc68a000d9bdbb	2444	THE HATCH	152.82488201	-31.3611984
NSW	loc68d0ea60430d	2280	JEWELLS	151.6874565	-33.0092019
NSW	loc69bed560c13d	2622	MAJORS CREEK	149.73079399	-35.58271158
NSW	locb8267c421d30	2480	MONALTRIE	153.2906312	-28.85209767
NSW	locb86006e3f506	2444	BLACKMANS POINT	152.83060895	-31.38975869
NSW	locde1148fa9b18	2787	YERRANDERIE	150.22589733	-34.1197515
NSW	locde588a2c8292	2471	BORA RIDGE	153.18436237	-29.06082411
NSW	locde66bbf175de	2474	WYNEDEN	152.92539529	-28.53286558
NSW	locde8645e0bd1c	2446	CROSSLANDS	152.71543017	-31.43929272
NSW	locded05740cccb	2330	JERRYS PLAINS	150.85213096	-32.468785
NSW	locdf30815a8554	2430	BOOTAWA	152.3590085	-31.9243933
NSW	locdf43d1f266d9	2795	COLO	149.26533752	-33.77856504
NSW	locdf8502207576	2526	UNANDERRA	150.84527087	-34.45719913
NSW	locdfe7e911b751	2630	MIDDLE FLAT	149.19187342	-36.23571172
NSW	loce0287d9c50f0	2047	DRUMMOYNE	151.15283051	-33.8525367
NSW	loce02a04fcdd66	2790	GANBENANG	150.13243819	-33.71067027
NSW	loce03f6f3627ee	2827	BEARBONG	148.89267742	-31.6686226
NSW	loc064afee02671	2323	TENAMBIT	151.61504671	-32.74250508
NSW	loc3270bc3931c7	2460	KOOLKHAN	152.93205497	-29.61786334
NSW	loc343bc11ddef5	2669	UNGARIE	146.91626445	-33.57333154
NSW	loc0f67b83b19f6	2470	COOMBELL	152.9658709	-29.01591302
NSW	loc0f7025deaab6	2630	MIDDLINGBANK	148.81212045	-36.21450827
NSW	loc0f953782d82e	2210	RIVERWOOD	151.05287864	-33.94665469
NSW	loc40e48c81144a	2642	BROCKLESBY	146.6643596	-35.81258187
NSW	loc40f679d782d6	2551	NARRABARBA	149.7720294	-37.21870506
NSW	loc40fdc9035f11	2827	GILGANDRA	148.61511328	-31.7160963
NSW	loc4109bc713005	2867	BALDRY	148.46763551	-32.88812801
NSW	loc411fbadfa286	2480	LINDENDALE	153.37481502	-28.82839654
NSW	loc41bac85bd022	2795	GEORGES PLAINS	149.48924296	-33.52697587
NSW	loc41c0aed95692	2627	KALKITE	148.64350992	-36.33292604
NSW	loc420f93c6b9ce	2462	PILLAR VALLEY	153.16201986	-29.70155755
NSW	loca70481a2322b	2259	KINGFISHER SHORES	151.55683647	-33.17073385
NSW	loc9c53aaac3a0f	2460	SANDY CROSSING	153.09610756	-29.76611045
NSW	loca08cda6609ec	2642	INDI	148.05565205	-36.26827443
NSW	loca09f3c305889	2085	BELROSE	151.21098947	-33.72179974
NSW	loca13c1180c05d	2333	SANDY HOLLOW	150.56660692	-32.34328001
NSW	locee16221c1dd0	2715	HATFIELD	143.68465712	-33.74697253
NSW	loc8ae3f02cf0be	2644	MOUNTAIN CREEK	147.14393147	-35.77936085
NSW	loc8aecb47f8762	2440	SUMMER ISLAND	152.96602535	-30.98696396
NSW	loc8b27d4820a80	2324	KARUAH	151.95757886	-32.63261085
NSW	loc8baad2c92089	2793	DARBYS FALLS	148.85853476	-33.90625294
NSW	loc8bb001192102	2422	DEWITT	151.75983324	-31.78605297
NSW	loc8bb853fff83a	2105	ELVINA BAY	151.27737099	-33.63760673
NSW	loc8beda6858d0c	2630	IRONMUNGY	148.91293685	-36.62576252
NSW	loc8c4a72d8ad9a	2340	GAROO	150.96134392	-31.42221495
NSW	loc8c7836137125	2147	SEVEN HILLS	150.93868527	-33.77667812
NSW	loc65a70f5b44fe	2646	COREEN	146.32448223	-35.74150627
NSW	loc669b9d0f493e	2793	WOODSTOCK	148.87758431	-33.769323
NSW	locb1ce1ef1d110	2346	NAMOI RIVER	150.81523472	-30.59003356
NSW	loc32248adfd5be	2338	BLANDFORD	150.89786389	-31.75407847
NSW	loc92d8cacccf99	2587	MCMAHONS REEF	148.4157524	-34.68364449
NSW	loc93260f3b6d7d	2423	UPPER MYALL	152.15578871	-32.25247381
NSW	loc932bf08168f6	2290	KAHIBAH	151.71182025	-32.96264097
NSW	locbc9f86a26a46	2430	WALLABI POINT	152.56151007	-31.9917702
NSW	loc69ec8a65b41e	2480	HOWARDS GRASS	153.30253162	-28.79121463
NSW	loc69f65c3b6b23	2479	POSSUM CREEK	153.49360107	-28.67125288
NSW	loc9018a8fe5d4b	2671	NORTH YALGOGRIN	146.84810325	-33.83019875
NSW	loc91d20ffdea8b	2829	GILGOOMA	148.57904425	-30.70356998
NSW	loc9653abcf4e21	2477	WOLLONGBAR	153.40897743	-28.81922305
